imdbid,genre,country
tt0111255,"['Action', 'Drama', 'Thriller']",['USA']
tt0111257,"['Action', 'Adventure', 'Thriller']",['USA']
tt0111280,"['Action', 'Adventure', 'Mystery']",['USA']
tt0111282,"['Action', 'Adventure', 'Sci-Fi']","['USA', 'France']"
tt0111301,"['Action', 'Adventure', 'Comedy']","['Japan', 'USA']"
tt0111512,"['Action', 'Comedy']",['Hong Kong']
tt0111653,"['Adventure', 'Comedy', 'Western']",['USA']
tt0111686,"['Fantasy', 'Horror', 'Mystery']",['USA']
tt0112346,"['Comedy', 'Drama', 'Romance']",['USA']
tt0112384,"['Adventure', 'Drama', 'History']",['USA']
tt0112401,"['Action', 'Crime', 'Thriller']","['France', 'USA']"
tt0112431,"['Comedy', 'Drama', 'Family']","['Australia', 'USA']"
tt0112442,"['Action', 'Comedy', 'Crime']",['USA']
tt0112462,"['Action', 'Adventure', 'Fantasy']","['USA', 'UK']"
tt0112508,['Comedy'],['USA']
tt0112572,['Comedy'],['USA']
tt0112573,"['Biography', 'Drama', 'History']",['USA']
tt0112641,"['Crime', 'Drama']","['France', 'USA']"
tt0112642,"['Comedy', 'Family', 'Fantasy']",['USA']
tt0112697,"['Comedy', 'Romance']",['USA']
tt0112715,"['Action', 'Adventure', 'Mystery']",['USA']
tt0112722,"['Drama', 'Mystery', 'Thriller']",['USA']
tt0112744,"['Drama', 'Thriller']",['USA']
tt0112817,"['Drama', 'Fantasy', 'Western']","['USA', 'Germany', 'Japan']"
tt0112818,"['Crime', 'Drama']","['UK', 'USA']"
tt0112851,"['Action', 'Thriller']","['USA', 'Mexico']"
tt0112864,"['Action', 'Adventure', 'Thriller']",['USA']
tt0112887,"['Comedy', 'Crime', 'Drama']","['USA', 'France']"
tt0113026,"['Musical', 'Romance']",['USA']
tt0113074,"['Action', 'Fantasy', 'Sci-Fi']",['USA']
tt0113101,['Comedy'],['USA']
tt0113158,"['Drama', 'Music']","['France', 'USA']"
tt0113161,"['Comedy', 'Crime', 'Thriller']",['USA']
tt0113189,"['Action', 'Adventure', 'Thriller']","['UK', 'USA']"
tt0113228,"['Comedy', 'Romance']",['USA']
tt0113243,"['Comedy', 'Crime', 'Drama']",['USA']
tt0113277,"['Crime', 'Drama', 'Thriller']",['USA']
tt0113321,"['Comedy', 'Drama', 'Romance']",['USA']
tt0113326,"['Action', 'Comedy', 'Crime']",['Hong Kong']
tt0113360,"['Action', 'Drama', 'Thriller']",['USA']
tt0113451,"['Crime', 'Drama', 'Thriller']",['USA']
tt0113464,"['Comedy', 'Drama']",['USA']
tt0113497,"['Adventure', 'Comedy', 'Family']",['USA']
tt0113537,"['Comedy', 'Drama', 'Romance']",['USA']
tt0113636,"['Comedy', 'Fantasy', 'Horror']",['USA']
tt0113670,"['Drama', 'Family', 'Fantasy']",['USA']
tt0113691,['Drama'],['USA']
tt0113749,"['Comedy', 'Romance']",['USA']
tt0113845,"['Action', 'Comedy', 'Crime']",['USA']
tt0113855,"['Action', 'Adventure', 'Fantasy']",['USA']
tt0113870,"['Drama', 'Thriller']","['USA', 'France']"
tt0113957,"['Action', 'Crime', 'Drama']",['USA']
tt0113972,"['Action', 'Crime', 'Drama']",['USA']
tt0114069,"['Action', 'Drama', 'Thriller']",['USA']
tt0114134,['Drama'],"['Netherlands', 'UK', 'France', 'Luxembourg', 'Austria']"
tt0114194,"['Action', 'Crime', 'Drama']",['USA']
tt0114287,"['Adventure', 'Biography', 'Drama']",['UK']
tt0114369,"['Crime', 'Drama', 'Mystery']",['USA']
tt0114388,"['Drama', 'Romance']","['USA', 'UK']"
tt0114436,['Drama'],"['France', 'USA']"
tt0114478,"['Comedy', 'Drama']","['Germany', 'Japan', 'USA']"
tt0114508,"['Action', 'Horror', 'Sci-Fi']",['USA']
tt0114576,"['Action', 'Crime', 'Thriller']",['USA']
tt0114594,"['Comedy', 'Crime']",['USA']
tt0114608,"['Action', 'Fantasy', 'Horror']",['USA']
tt0114614,"['Action', 'Comedy', 'Sci-Fi']","['USA', 'UK']"
tt0114694,"['Adventure', 'Comedy']",['USA']
tt0114746,"['Mystery', 'Sci-Fi', 'Thriller']",['USA']
tt0114805,['Documentary'],['USA']
tt0114814,"['Crime', 'Mystery', 'Thriller']","['USA', 'Germany']"
tt0114852,"['Horror', 'Sci-Fi', 'Thriller']",['USA']
tt0114857,"['Action', 'Crime', 'Sci-Fi']",['USA']
tt0114885,"['Comedy', 'Drama', 'Romance']",['USA']
tt0114887,"['Drama', 'Romance']","['USA', 'Mexico']"
tt0114898,"['Action', 'Adventure', 'Sci-Fi']",['USA']
tt0114938,"['Action', 'Biography', 'Western']",['USA']
tt0115438,"['Comedy', 'Crime', 'Thriller']",['USA']
tt0115571,"['Sci-Fi', 'Thriller']","['USA', 'Mexico']"
tt0115624,"['Action', 'Sci-Fi']",['USA']
tt0115632,"['Biography', 'Drama']",['USA']
tt0115639,"['Comedy', 'Drama', 'Romance']",['USA']
tt0115641,"['Animation', 'Adventure', 'Comedy']",['USA']
tt0115678,"['Drama', 'Romance']",['USA']
tt0115685,['Comedy'],['USA']
tt0115697,['Comedy'],['USA']
tt0115734,"['Comedy', 'Crime', 'Drama']",['USA']
tt0115738,"['Comedy', 'Drama']","['Japan', 'USA']"
tt0115759,"['Action', 'Adventure', 'Thriller']",['USA']
tt0115783,"['Action', 'Comedy', 'Crime']",['USA']
tt0115798,"['Comedy', 'Drama', 'Thriller']",['USA']
tt0115857,"['Action', 'Drama', 'Sci-Fi']",['USA']
tt0115906,"['Comedy', 'Drama']",['USA']
tt0115963,"['Drama', 'Fantasy', 'Horror']",['USA']
tt0115985,"['Action', 'Sci-Fi', 'Comedy']",['USA']
tt0115986,"['Action', 'Crime', 'Fantasy']",['USA']
tt0116126,"['Comedy', 'Crime']",['USA']
tt0116191,"['Comedy', 'Drama', 'Romance']","['UK', 'USA']"
tt0116209,"['Drama', 'Romance', 'War']","['USA', 'UK']"
tt0116225,"['Action', 'Adventure', 'Sci-Fi']",['USA']
tt0116240,"['Comedy', 'Drama', 'Romance']",['USA']
tt0116242,"['Comedy', 'Musical', 'Romance']",['USA']
tt0116253,"['Action', 'Adventure', 'Thriller']",['USA']
tt0116282,"['Crime', 'Drama', 'Thriller']","['USA', 'UK']"
tt0116313,['Comedy'],['USA']
tt0116324,['Comedy'],['USA']
tt0116365,"['Comedy', 'Fantasy', 'Horror']","['New Zealand', 'USA']"
tt0116367,"['Action', 'Crime', 'Horror']","['USA', 'Mexico']"
tt0116483,"['Comedy', 'Sport']",['USA']
tt0116493,"['Comedy', 'Drama', 'Family']",['USA']
tt0116514,"['Horror', 'Sci-Fi']",['USA']
tt0116529,['Drama'],['USA']
tt0116629,"['Action', 'Adventure', 'Sci-Fi']",['USA']
tt0116695,"['Comedy', 'Drama', 'Romance']",['USA']
tt0116705,"['Comedy', 'Family']",['USA']
tt0116743,"['Crime', 'Drama', 'History']","['USA', 'India', 'UK', 'Japan', 'Germany']"
tt0116778,"['Comedy', 'Sport']",['USA']
tt0116861,"['Comedy', 'Fantasy', 'Horror']",['USA']
tt0117008,"['Comedy', 'Family', 'Fantasy']",['USA']
tt0117060,"['Action', 'Adventure', 'Thriller']",['USA']
tt0117091,"['Comedy', 'Drama']",['USA']
tt0117107,"['Crime', 'Drama', 'Mystery']",['USA']
tt0117108,"['Comedy', 'Romance', 'Sci-Fi']",['USA']
tt0117128,"['Comedy', 'Sci-Fi']",['USA']
tt0117218,"['Comedy', 'Romance', 'Sci-Fi']",['USA']
tt0117283,"['Comedy', 'Romance']",['USA']
tt0117318,"['Biography', 'Drama']",['USA']
tt0117331,"['Action', 'Adventure', 'Comedy']","['Australia', 'USA']"
tt0117381,"['Crime', 'Drama', 'Mystery']",['USA']
tt0117407,"['Crime', 'Thriller']",['Denmark']
tt0117509,"['Drama', 'Romance']","['USA', 'Mexico', 'Australia']"
tt0117571,"['Horror', 'Mystery']",['USA']
tt0117628,"['Comedy', 'Drama', 'Romance']",['USA']
tt0117666,['Drama'],['USA']
tt0117731,"['Action', 'Adventure', 'Drama']",['USA']
tt0117774,"['Action', 'Crime', 'Drama']",['USA']
tt0117802,"['Comedy', 'Drama']",['USA']
tt0117887,"['Comedy', 'Drama', 'Music']",['USA']
tt0117894,"['Fantasy', 'Horror']",['USA']
tt0117951,['Drama'],['UK']
tt0117979,"['Comedy', 'Romance']",['USA']
tt0117998,"['Action', 'Adventure', 'Thriller']",['USA']
tt0118073,['Comedy'],['USA']
tt0118113,"['Comedy', 'Drama', 'Romance']","['UK', 'USA', 'Germany', 'Italy', 'France']"
tt0118564,"['Drama', 'Mystery', 'Thriller']","['USA', 'Canada', 'Japan']"
tt0118571,"['Action', 'Drama', 'Thriller']","['USA', 'Germany']"
tt0118583,"['Action', 'Horror', 'Sci-Fi']",['USA']
tt0118607,"['Drama', 'History']",['USA']
tt0118615,"['Action', 'Adventure', 'Horror']",['USA']
tt0118617,"['Animation', 'Adventure', 'Drama']",['USA']
tt0118632,['Drama'],['USA']
tt0118643,"['Fantasy', 'Horror', 'Thriller']",['USA']
tt0118652,"['Comedy', 'Horror', 'Mystery']",['USA']
tt0118655,"['Adventure', 'Comedy']",['USA']
tt0118661,"['Action', 'Adventure', 'Sci-Fi']",['USA']
tt0118688,"['Action', 'Sci-Fi']","['USA', 'UK']"
tt0118689,"['Adventure', 'Comedy', 'Family']","['UK', 'USA']"
tt0118708,"['Action', 'Comedy']",['USA']
tt0118715,"['Comedy', 'Crime', 'Sport']","['USA', 'UK']"
tt0118750,"['Comedy', 'Romance']",['USA']
tt0118771,"['Crime', 'Drama', 'Mystery']",['USA']
tt0118798,"['Comedy', 'Drama', 'Romance']",['USA']
tt0118799,"['Comedy', 'Drama', 'Romance']",['Italy']
tt0118826,"['Comedy', 'Drama']",['Australia']
tt0118842,"['Comedy', 'Drama', 'Romance']",['USA']
tt0118849,"['Drama', 'Family', 'Sport']",['Iran']
tt0118887,"['Crime', 'Drama', 'Thriller']",['USA']
tt0118900,"['Action', 'Crime', 'Drama']",['USA']
tt0118928,"['Action', 'Adventure', 'Thriller']",['USA']
tt0118949,"['Adventure', 'Biography', 'Drama']","['USA', 'Czech Republic']"
tt0118971,"['Drama', 'Mystery', 'Thriller']","['USA', 'Germany']"
tt0119008,"['Biography', 'Crime', 'Drama']",['USA']
tt0119080,['Drama'],['USA']
tt0119081,"['Horror', 'Sci-Fi', 'Thriller']","['UK', 'USA']"
tt0119094,"['Action', 'Crime', 'Sci-Fi']",['USA']
tt0119095,"['Drama', 'Family', 'Fantasy']",['UK']
tt0119109,"['Comedy', 'Romance']",['USA']
tt0119116,"['Action', 'Adventure', 'Sci-Fi']","['France', 'UK', 'USA']"
tt0119174,"['Drama', 'Mystery', 'Thriller']",['USA']
tt0119177,"['Drama', 'Sci-Fi', 'Thriller']",['USA']
tt0119208,"['Crime', 'Drama', 'Thriller']",['USA']
tt0119215,"['Comedy', 'Family']",['USA']
tt0119217,"['Drama', 'Romance']",['USA']
tt0119282,"['Animation', 'Adventure', 'Comedy']",['USA']
tt0119313,"['Drama', 'Romance']",['USA']
tt0119324,"['Comedy', 'Drama']",['USA']
tt0119345,"['Horror', 'Mystery']",['USA']
tt0119349,['Drama'],['USA']
tt0119360,"['Comedy', 'Romance']",['USA']
tt0119381,"['Drama', 'Romance']",['USA']
tt0119395,"['Action', 'Crime', 'Drama']","['USA', 'UK', 'France', 'Germany', 'Japan']"
tt0119396,"['Crime', 'Drama', 'Thriller']",['USA']
tt0119426,"['Comedy', 'Crime', 'Drama']",['USA']
tt0119468,"['Crime', 'Drama', 'Mystery']",['USA']
tt0119488,"['Crime', 'Drama', 'Mystery']",['USA']
tt0119528,"['Comedy', 'Fantasy']",['USA']
tt0119567,"['Action', 'Adventure', 'Sci-Fi']",['USA']
tt0119576,"['Drama', 'Romance']","['France', 'UK', 'USA']"
tt0119592,"['Crime', 'Drama', 'Thriller']",['USA']
tt0119643,"['Drama', 'Fantasy', 'Romance']",['USA']
tt0119654,"['Action', 'Adventure', 'Comedy']",['USA']
tt0119675,"['Horror', 'Sci-Fi']",['USA']
tt0119715,['Comedy'],['USA']
tt0119717,"['Comedy', 'Romance']",['USA']
tt0119738,"['Comedy', 'Drama', 'Romance']",['USA']
tt0119783,"['Crime', 'Drama']",['USA']
tt0119822,"['Comedy', 'Drama', 'Romance']",['USA']
tt0119874,"['Action', 'Thriller']",['USA']
tt0119896,"['Comedy', 'Drama', 'Romance']",['USA']
tt0119978,"['Crime', 'Drama', 'Thriller']","['USA', 'Germany']"
tt0120004,"['Horror', 'Mystery', 'Sci-Fi']","['UK', 'USA', 'Japan', 'Germany']"
tt0120053,"['Action', 'Adventure', 'Romance']",['USA']
tt0120082,"['Horror', 'Mystery']",['USA']
tt0120094,"['Biography', 'Drama', 'Music']",['USA']
tt0120148,"['Comedy', 'Drama', 'Fantasy']","['UK', 'USA']"
tt0120151,"['Comedy', 'Romance']",['USA']
tt0120169,"['Comedy', 'Drama']",['USA']
tt0120179,"['Action', 'Adventure', 'Crime']",['USA']
tt0120184,"['Action', 'Mystery', 'Sci-Fi']",['USA']
tt0120188,"['Action', 'Adventure', 'Comedy']",['USA']
tt0120201,"['Action', 'Adventure', 'Sci-Fi']",['USA']
tt0120241,"['Comedy', 'Crime', 'Drama']",['USA']
tt0120321,"['Comedy', 'Drama']","['Canada', 'USA']"
tt0120324,"['Crime', 'Drama', 'Thriller']","['UK', 'Germany', 'France', 'USA', 'Japan']"
tt0120347,"['Action', 'Adventure', 'Thriller']","['UK', 'USA']"
tt0120382,"['Comedy', 'Drama', 'Sci-Fi']",['USA']
tt0120458,"['Action', 'Horror', 'Sci-Fi']","['USA', 'UK', 'Germany', 'Japan', 'France']"
tt0120461,"['Action', 'Drama', 'Sci-Fi']",['USA']
tt0120520,"['Drama', 'Romance']","['USA', 'UK']"
tt0120524,"['Fantasy', 'Horror']",['USA']
tt0120577,"['Drama', 'Music']",['USA']
tt0120587,"['Animation', 'Adventure', 'Comedy']",['USA']
tt0120601,"['Comedy', 'Drama', 'Fantasy']",['USA']
tt0120604,"['Action', 'Adventure', 'Fantasy']","['UK', 'USA', 'Romania']"
tt0120611,"['Action', 'Horror', 'Sci-Fi']",['USA']
tt0120613,"['Drama', 'Romance']",['USA']
tt0120616,"['Action', 'Adventure', 'Fantasy']",['USA']
tt0120620,"['Drama', 'Mystery', 'Thriller']",['USA']
tt0120630,"['Animation', 'Adventure', 'Comedy']","['UK', 'USA', 'France']"
tt0120631,"['Comedy', 'Drama', 'Romance']",['USA']
tt0120647,"['Action', 'Drama', 'Romance']",['USA']
tt0120654,['Comedy'],"['Canada', 'USA']"
tt0120669,"['Adventure', 'Comedy', 'Drama']",['USA']
tt0120679,"['Biography', 'Drama', 'Romance']","['Mexico', 'USA', 'Canada']"
tt0120681,"['Horror', 'Mystery', 'Thriller']",['USA']
tt0120684,"['Biography', 'Drama']","['USA', 'UK']"
tt0120685,"['Action', 'Sci-Fi', 'Thriller']","['USA', 'Japan']"
tt0120686,"['Comedy', 'Drama']",['USA']
tt0120689,"['Crime', 'Drama', 'Fantasy']",['USA']
tt0120693,"['Comedy', 'Crime']",['USA']
tt0120694,"['Horror', 'Thriller']",['USA']
tt0120696,"['Action', 'Crime', 'Drama']","['USA', 'UK', 'Denmark', 'France', 'Japan', 'New Zealand', 'Germany', 'Australia']"
tt0120703,"['Comedy', 'Drama', 'Romance']",['USA']
tt0120735,"['Comedy', 'Crime']",['UK']
tt0120737,"['Action', 'Adventure', 'Drama']","['New Zealand', 'USA']"
tt0120744,"['Action', 'Adventure', 'Drama']","['France', 'USA']"
tt0120746,"['Action', 'Adventure', 'Comedy']","['USA', 'Germany', 'Mexico']"
tt0120755,"['Action', 'Adventure', 'Thriller']","['USA', 'Germany']"
tt0120757,"['Action', 'Crime', 'Thriller']",['USA']
tt0120768,"['Action', 'Crime', 'Drama']","['Germany', 'USA']"
tt0120770,"['Comedy', 'Music', 'Romance']",['USA']
tt0120772,"['Comedy', 'Drama', 'Romance']",['USA']
tt0120780,"['Comedy', 'Crime', 'Drama']",['USA']
tt0120784,"['Action', 'Crime', 'Drama']",['USA']
tt0120787,"['Crime', 'Drama', 'Thriller']",['USA']
tt0120788,"['Biography', 'Drama', 'Romance']",['USA']
tt0120794,"['Animation', 'Adventure', 'Drama']",['USA']
tt0120800,"['Animation', 'Adventure', 'Comedy']",['USA']
tt0120802,"['Drama', 'Music', 'Mystery']","['Canada', 'Italy', 'USA', 'UK', 'Austria']"
tt0120812,"['Action', 'Comedy', 'Crime']",['USA']
tt0120815,"['Drama', 'War']",['USA']
tt0120820,"['Comedy', 'Romance']",['USA']
tt0120831,"['Comedy', 'Drama']",['USA']
tt0120841,"['Action', 'Horror', 'Sci-Fi']",['USA']
tt0120844,"['Action', 'Adventure', 'Sci-Fi']",['USA']
tt0120879,"['Drama', 'Music']","['UK', 'USA']"
tt0120888,"['Comedy', 'Music', 'Romance']",['USA']
tt0120890,"['Crime', 'Drama', 'Mystery']",['USA']
tt0120891,"['Action', 'Comedy', 'Sci-Fi']",['USA']
tt0120902,"['Drama', 'Mystery', 'Sci-Fi']",['USA']
tt0120903,"['Action', 'Adventure', 'Sci-Fi']",['USA']
tt0120907,"['Horror', 'Sci-Fi', 'Thriller']","['UK', 'France', 'Canada']"
tt0120912,"['Action', 'Adventure', 'Comedy']",['USA']
tt0120913,"['Animation', 'Action', 'Adventure']",['USA']
tt0120915,"['Action', 'Adventure', 'Fantasy']",['USA']
tt0122151,"['Action', 'Crime', 'Thriller']",['USA']
tt0122541,"['Comedy', 'Romance']","['UK', 'France', 'USA']"
tt0122690,"['Action', 'Crime', 'Thriller']","['UK', 'France', 'USA']"
tt0122718,"['Action', 'Adventure', 'Comedy']",['USA']
tt0122933,"['Comedy', 'Crime']","['USA', 'Australia']"
tt0123755,"['Drama', 'Mystery', 'Sci-Fi']",['Canada']
tt0124295,"['Documentary', 'Comedy', 'Crime']","['USA', 'UK']"
tt0124315,"['Drama', 'Romance']",['USA']
tt0125439,"['Comedy', 'Drama', 'Romance']","['UK', 'USA']"
tt0125659,"['Drama', 'Mystery', 'Sci-Fi']","['Spain', 'France', 'Italy']"
tt0125664,"['Biography', 'Comedy', 'Drama']","['UK', 'Germany', 'Japan', 'USA']"
tt0125879,"['Drama', 'Music', 'Mystery']",['USA']
tt0126029,"['Animation', 'Adventure', 'Comedy']",['USA']
tt0126886,"['Comedy', 'Drama', 'Romance']",['USA']
tt0127536,"['Biography', 'Drama', 'History']",['UK']
tt0127723,"['Comedy', 'Romance']",['USA']
tt0128442,"['Crime', 'Drama']",['USA']
tt0128853,"['Comedy', 'Drama', 'Romance']",['USA']
tt0129167,"['Animation', 'Action', 'Adventure']",['USA']
tt0129290,"['Biography', 'Comedy', 'Drama']",['USA']
tt0129387,"['Comedy', 'Romance']",['USA']
tt0130018,"['Horror', 'Mystery']","['USA', 'Mexico']"
tt0131325,['Comedy'],['USA']
tt0131857,"['Comedy', 'Sport']",['USA']
tt0132347,"['Action', 'Comedy', 'Fantasy']",['USA']
tt0132477,"['Biography', 'Drama', 'Family']",['USA']
tt0133046,"['Comedy', 'Thriller']",['USA']
tt0133093,"['Action', 'Sci-Fi']",['USA']
tt0133751,"['Horror', 'Sci-Fi']",['USA']
tt0133952,"['Action', 'Thriller']",['USA']
tt0134067,"['Animation', 'Adventure', 'Comedy']",['USA']
tt0134084,"['Horror', 'Mystery']",['USA']
tt0134119,"['Crime', 'Drama', 'Thriller']",['USA']
tt0134847,"['Horror', 'Sci-Fi']","['USA', 'Australia']"
tt0134983,"['Horror', 'Sci-Fi', 'Thriller']","['USA', 'Switzerland']"
tt0137338,"['Comedy', 'Drama', 'Romance']",['USA']
tt0137363,"['Crime', 'Drama', 'Thriller']",['USA']
tt0137523,['Drama'],"['USA', 'Germany']"
tt0138097,"['Comedy', 'Drama', 'History']","['USA', 'UK']"
tt0138524,"['Comedy', 'Crime', 'Romance']",['USA']
tt0138704,"['Drama', 'Horror', 'Mystery']",['USA']
tt0138749,"['Animation', 'Adventure', 'Comedy']",['USA']
tt0139134,"['Drama', 'Romance']",['USA']
tt0139239,"['Comedy', 'Crime']",['USA']
tt0139414,"['Action', 'Comedy', 'Horror']",['USA']
tt0139654,"['Crime', 'Drama', 'Thriller']",['USA']
tt0139699,"['Comedy', 'Drama', 'Romance']",['USA']
tt0141926,"['Action', 'War']","['France', 'USA']"
tt0142342,"['Comedy', 'Drama']",['USA']
tt0142688,"['Mystery', 'Thriller']","['France', 'Spain', 'USA']"
tt0143145,"['Action', 'Adventure', 'Thriller']","['UK', 'USA']"
tt0144084,"['Comedy', 'Crime', 'Drama']","['USA', 'Canada']"
tt0144120,"['Comedy', 'Horror']","['USA', 'Canada']"
tt0144528,"['Comedy', 'Romance', 'Sci-Fi']",['USA']
tt0144715,"['Comedy', 'Drama']","['USA', 'Australia']"
tt0144814,"['Horror', 'Sci-Fi', 'Thriller']",['USA']
tt0144964,"['Action', 'Adventure', 'Fantasy']","['UK', 'USA', 'Luxembourg']"
tt0145531,['Horror'],"['USA', 'Mexico']"
tt0145653,['Drama'],"['USA', 'Ireland']"
tt0145660,"['Action', 'Adventure', 'Comedy']",['USA']
tt0146316,"['Action', 'Adventure', 'Fantasy']","['USA', 'UK', 'Japan', 'Germany']"
tt0147004,"['Comedy', 'Drama', 'Music']",['UK']
tt0149171,['Drama'],['USA']
tt0149261,"['Action', 'Adventure', 'Sci-Fi']","['USA', 'Mexico']"
tt0150377,"['Crime', 'Drama', 'Mystery']","['USA', 'Germany', 'Canada']"
tt0151568,"['Biography', 'Comedy', 'Drama']","['UK', 'USA']"
tt0151582,"['Crime', 'Drama', 'Mystery']",['USA']
tt0151738,"['Comedy', 'Drama', 'Romance']",['USA']
tt0151804,['Comedy'],['USA']
tt0155267,"['Crime', 'Romance', 'Thriller']",['USA']
tt0155711,"['Comedy', 'Crime', 'Drama']",['USA']
tt0157472,"['Action', 'Adventure', 'Comedy']",['USA']
tt0158493,"['Crime', 'Drama']","['Jamaica', 'USA']"
tt0158983,"['Animation', 'Comedy', 'Fantasy']",['USA']
tt0159097,"['Drama', 'Romance']",['USA']
tt0159273,"['Action', 'Drama', 'Thriller']",['USA']
tt0159365,"['Adventure', 'Drama', 'History']","['UK', 'Italy', 'Romania', 'USA']"
tt0160127,"['Action', 'Adventure', 'Comedy']","['USA', 'Germany']"
tt0160184,"['Crime', 'Horror', 'Mystery']","['Germany', 'USA']"
tt0160672,"['Crime', 'Drama']",['USA']
tt0160862,"['Comedy', 'Romance']",['USA']
tt0161081,"['Drama', 'Fantasy', 'Horror']",['USA']
tt0161100,"['Comedy', 'Drama', 'Romance']",['USA']
tt0162222,"['Adventure', 'Drama', 'Romance']",['USA']
tt0162346,"['Comedy', 'Drama']","['USA', 'UK', 'Germany']"
tt0162360,"['Comedy', 'Crime', 'Romance']",['USA']
tt0162650,"['Action', 'Crime', 'Thriller']","['Germany', 'USA']"
tt0162661,"['Fantasy', 'Horror', 'Mystery']","['Germany', 'USA']"
tt0162662,"['Drama', 'Music', 'Romance']",['USA']
tt0163025,"['Action', 'Adventure', 'Sci-Fi']",['USA']
tt0163187,"['Comedy', 'Romance']",['USA']
tt0163651,['Comedy'],['USA']
tt0163978,"['Adventure', 'Drama', 'Romance']","['USA', 'UK']"
tt0163983,"['Crime', 'Drama', 'Horror']","['USA', 'Germany']"
tt0163988,"['Drama', 'Thriller']",['USA']
tt0164052,"['Action', 'Horror', 'Sci-Fi']","['USA', 'Germany']"
tt0164114,"['Comedy', 'Drama', 'Romance']",['USA']
tt0164181,"['Horror', 'Mystery', 'Thriller']",['USA']
tt0164184,"['Action', 'Drama', 'Thriller']","['USA', 'Germany', 'Canada']"
tt0164334,"['Drama', 'Thriller']","['USA', 'Germany', 'Canada']"
tt0164912,"['Adventure', 'Comedy', 'Family']","['Germany', 'USA']"
tt0165798,"['Action', 'Crime', 'Drama']","['France', 'Germany', 'USA', 'Japan']"
tt0165854,"['Crime', 'Drama', 'Mystery']",['USA']
tt0166396,['Comedy'],"['UK', 'Ireland', 'France', 'USA']"
tt0166924,"['Drama', 'Mystery', 'Thriller']","['France', 'USA']"
tt0167116,"['Action', 'Romance', 'Thriller']",['USA']
tt0167260,"['Adventure', 'Drama', 'Fantasy']","['New Zealand', 'USA']"
tt0167261,"['Adventure', 'Drama', 'Fantasy']","['New Zealand', 'USA']"
tt0167427,"['Comedy', 'Romance']",['USA']
tt0168501,"['Comedy', 'Drama', 'Romance']",['USA']
tt0168786,"['Biography', 'Drama']",['USA']
tt0169547,['Drama'],['USA']
tt0170016,"['Comedy', 'Family', 'Fantasy']",['USA']
tt0171359,"['Drama', 'Romance', 'Thriller']",['USA']
tt0171363,"['Fantasy', 'Horror', 'Mystery']","['USA', 'UK']"
tt0172156,"['Action', 'Comedy', 'Crime']",['USA']
tt0172493,"['Biography', 'Drama']","['USA', 'Germany']"
tt0172495,"['Action', 'Adventure', 'Drama']","['USA', 'UK', 'Malta', 'Morocco']"
tt0173716,"['Comedy', 'Crime', 'Thriller']","['France', 'USA']"
tt0174856,"['Biography', 'Drama', 'Sport']",['USA']
tt0175142,['Comedy'],['USA']
tt0177789,"['Adventure', 'Comedy', 'Sci-Fi']",['USA']
tt0177971,"['Action', 'Adventure', 'Drama']",['USA']
tt0179116,"['Comedy', 'Drama', 'Romance']",['USA']
tt0180093,['Drama'],['USA']
tt0180734,"['Drama', 'Sport']","['Germany', 'USA']"
tt0181316,"['Action', 'Comedy', 'Crime']","['Germany', 'USA']"
tt0181536,['Drama'],['USA']
tt0181689,"['Action', 'Crime', 'Mystery']",['USA']
tt0181739,"['Animation', 'Action', 'Adventure']",['USA']
tt0181865,"['Crime', 'Drama', 'Thriller']","['USA', 'Mexico', 'Germany']"
tt0181875,"['Adventure', 'Comedy', 'Drama']",['USA']
tt0183505,['Comedy'],['USA']
tt0183649,"['Crime', 'Thriller']",['USA']
tt0183678,"['Fantasy', 'Horror', 'Thriller']",['USA']
tt0183790,"['Action', 'Adventure', 'Romance']",['USA']
tt0184858,"['Action', 'Adventure', 'Crime']",['USA']
tt0184907,"['Adventure', 'Comedy', 'Family']",['USA']
tt0185014,"['Comedy', 'Drama']","['USA', 'Germany', 'UK', 'Japan']"
tt0185431,"['Comedy', 'Fantasy']",['USA']
tt0185937,"['Horror', 'Mystery']",['USA']
tt0186253,['Drama'],"['Canada', 'USA']"
tt0186508,"['Documentary', 'Music']","['Germany', 'USA', 'UK', 'France', 'Cuba']"
tt0186566,"['Action', 'Adventure', 'Thriller']",['USA']
tt0186894,"['Drama', 'Romance']",['USA']
tt0186975,"['Comedy', 'Drama', 'Romance']",['USA']
tt0187393,"['Action', 'Drama', 'History']","['USA', 'Germany']"
tt0187738,"['Action', 'Horror', 'Sci-Fi']","['Germany', 'USA']"
tt0189584,"['Drama', 'Comedy']",['USA']
tt0189998,"['Drama', 'Horror']","['UK', 'USA', 'Luxembourg']"
tt0190138,"['Comedy', 'Crime']",['USA']
tt0190332,"['Action', 'Adventure', 'Fantasy']","['Taiwan', 'Hong Kong', 'USA', 'China']"
tt0190590,"['Adventure', 'Comedy', 'Crime']","['UK', 'France', 'USA']"
tt0190865,"['Action', 'Adventure', 'Drama']","['USA', 'Germany']"
tt0191133,"['Comedy', 'Drama', 'Music']",['USA']
tt0191636,"['Drama', 'History', 'Romance']","['France', 'Canada']"
tt0192071,"['Comedy', 'Romance']",['USA']
tt0192614,"['Action', 'Crime', 'Drama']","['USA', 'Canada']"
tt0193560,"['Action', 'Adventure', 'Drama']","['USA', 'Mexico']"
tt0195685,"['Biography', 'Drama']",['USA']
tt0195714,"['Horror', 'Thriller']",['USA']
